序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
70,国产航母,1870.3,0.82,46.35,36.34,10.01,36,昊华科技,6.06,47.24
71,举牌,3013.26,0.81,10.02,9.79,0.23,21,可川科技,10.01,61.46
72,钠离子电池,1234.72,0.8,235.35,204.6,30.75,143,金博股份,14.54,39.85
73,工业母机,1890.82,0.8,131.9,121.67,10.23,115,哈森股份,10.01,20.55
74,共享单车,1013.58,0.78,3.37,3.07,0.3,14,ST中路,4.78,7.23
75,燃料电池,1931.06,0.78,209.27,193.85,15.43,213,和远气体,10.01,46.61
76,动力电池回收,838.422,0.78,203.47,160.93,42.54,94,中化国际,8.25,5.51
77,军工,2240.57,0.78,667.91,639.35,28.57,607,肯特股份,20.01,37.78
78,军民融合,1453.66,0.78,164.87,156.67,8.2,245,*ST泉为,17.61,19.03
79,华为汽车,2752.8,0.77,187.13,162.74,24.39,174,*ST泉为,17.61,19.03
80,长安汽车概念,1487.6,0.77,247.13,205.26,41.87,458,*ST泉为,17.61,19.03
81,成飞概念,1649.09,0.76,17.53,16.73,0.8,43,申菱环境,3.58,89.6
82,碳纤维,1916.51,0.76,58.83,54.93,3.9,82,金博股份,14.54,39.85
83,汽车芯片,1306.92,0.75,487.54,475.2,12.34,144,高新发展,9.99,45.35
84,中船系,1733.6,0.73,34.77,27.68,7.08,20,中国船舶,2.09,33.68
85,智慧灯杆,1486.24,0.73,59.76,51.45,8.3,64,勤上股份,10.13,4.13
86,卫星导航,4326.3,0.72,388.11,369.66,18.45,280,肯特股份,20.01,37.78
87,数据中心(AIDC),2219.47,0.72,1727.22,1598.8,128.41,652,日科化学,20.0,12.9
88,人形机器人,2331.23,0.72,722.72,689.32,33.4,464,金博股份,14.54,39.85
89,减速器,1787.29,0.71,98.53,96.1,2.43,139,斯莱克,10.85,17.58
90,小米概念,2029.14,0.71,797.39,773.04,24.35,375,深科达,20.0,91.16
91,高端装备,3188.46,0.69,448.03,404.2,43.84,394,金盘科技,12.91,76.0
